country,period,Bioenergy,Hydro,Solar,Wind
KH,2019-09,0.0269,0.9145,0.0384,0.0202
KH,2019-10,0.0271,0.9111,0.038,0.0238
KH,2019-11,0.0283,0.9069,0.0363,0.0285
KH,2019-12,0.03,0.9067,0.0347,0.0286
KH,2020-01,0.031,0.9046,0.0378,0.0267
KH,2020-02,0.0309,0.9033,0.0389,0.0269
KH,2020-03,0.0296,0.8921,0.043,0.0354
KH,2020-04,0.0294,0.8927,0.0459,0.0321
KH,2020-05,0.0286,0.8939,0.0441,0.0334
KH,2020-06,0.0274,0.9048,0.0409,0.027
KH,2020-07,0.0273,0.912,0.0391,0.0217
KH,2020-08,0.0278,0.9099,0.0403,0.0221
KH,2020-09,0.0273,0.9113,0.0405,0.0209
KH,2020-10,0.0272,0.9052,0.04,0.0277
KH,2020-11,0.0298,0.902,0.0378,0.0304
KH,2020-12,0.0314,0.9019,0.0363,0.0305
KH,2021-01,0.0317,0.8902,0.0404,0.0377
KH,2021-02,0.0316,0.8881,0.0421,0.0382
KH,2021-03,0.0312,0.886,0.0456,0.0372
KH,2021-04,0.0302,0.8853,0.0462,0.0383
KH,2021-05,0.0292,0.8825,0.0472,0.0411
KH,2021-06,0.0289,0.8932,0.0459,0.032
KH,2021-07,0.0291,0.8989,0.043,0.029
KH,2021-08,0.029,0.9026,0.0435,0.0249
KH,2021-09,0.0286,0.9018,0.0427,0.0269
KH,2021-10,0.0287,0.8937,0.0435,0.034
KH,2021-11,0.0301,0.8883,0.0428,0.0388
KH,2021-12,0.0321,0.8871,0.0416,0.0392
KH,2022-01,0.0332,0.8887,0.044,0.0342
KH,2022-02,0.0331,0.8875,0.0449,0.0345
KH,2022-03,0.0316,0.8746,0.0485,0.0453
KH,2022-04,0.0299,0.8705,0.0529,0.0466
KH,2022-05,0.0286,0.8737,0.0524,0.0453
KH,2022-06,0.0284,0.8845,0.0501,0.037
KH,2022-07,0.0296,0.8925,0.0488,0.0291
KH,2022-08,0.0307,0.8925,0.0488,0.028
KH,2022-09,0.0302,0.885,0.0528,0.032
KH,2022-10,0.0301,0.8774,0.0517,0.0408
KH,2022-11,0.0317,0.8795,0.0473,0.0414
KH,2022-12,0.0327,0.8779,0.044,0.0455
KH,2023-01,0.0329,0.8726,0.0487,0.0458
KH,2023-02,0.0325,0.8723,0.0504,0.0448
KH,2023-03,0.0325,0.8652,0.0564,0.0459
KH,2023-04,0.0308,0.857,0.0582,0.0539
KH,2023-05,0.0302,0.8617,0.0598,0.0483
KH,2023-06,0.0304,0.8735,0.0592,0.0369
KH,2023-07,0.0305,0.8786,0.0551,0.0357
KH,2023-08,0.0301,0.8866,0.0557,0.0276
KH,2023-09,0.0297,0.8829,0.0556,0.0318
KH,2023-10,0.0297,0.8751,0.0589,0.0364
KH,2023-11,0.0312,0.8615,0.0545,0.0528
KH,2023-12,0.0329,0.8683,0.0495,0.0493
KH,2024-01,0.0331,0.8659,0.0542,0.0468
KH,2024-02,0.0329,0.8651,0.0557,0.0463
KH,2024-03,0.0317,0.8509,0.0652,0.0522
KH,2024-04,0.03,0.8529,0.0687,0.0484
KH,2024-05,0.0285,0.8537,0.0723,0.0456
KH,2024-06,0.0284,0.8641,0.0683,0.0392
KH,2024-07,0.0288,0.8713,0.0634,0.0365
KH,2024-08,0.0295,0.8768,0.0661,0.0276
KH,2024-09,0.0296,0.8665,0.0644,0.0395
KH,2024-10,0.0297,0.8584,0.0661,0.0458
KH,2024-11,0.031,0.8573,0.0627,0.049
KH,2024-12,0.0322,0.8572,0.0597,0.0508
KH,2025-01,0.0318,0.8478,0.0682,0.0522
KH,2025-02,0.0313,0.8478,0.0691,0.0518
KH,2025-03,0.03,0.8375,0.076,0.0565
KH,2025-04,0.0289,0.8303,0.0855,0.0554
KH,2025-05,0.0283,0.8352,0.085,0.0516
KH,2025-06,0.0278,0.847,0.0833,0.042
KH,2025-07,0.0289,0.8507,0.0814,0.039
KH,2025-08,0.0292,0.8578,0.0797,0.0333
KH,2025-09,0.0283,0.8581,0.0767,0.0369
KH,2025-10,0.0292,0.8583,0.071,0.0416
KH,2025-11,0.0297,0.8378,0.0731,0.0593
KH,2025-12,0.0313,0.8442,0.0696,0.0549
KH,2026-01,0.0312,0.8392,0.0754,0.0542
KH,2026-02,0.0309,0.8387,0.0768,0.0536
KH,2026-03,0.0302,0.8374,0.0844,0.048
KH,2026-04,0.0286,0.8263,0.0927,0.0523
KH,2026-05,0.0276,0.8262,0.0956,0.0506
KH,2026-06,0.0276,0.8262,0.0956,0.0506
KH,2026-07,0.0276,0.8262,0.0956,0.0506
KH,2026-08,0.0276,0.8262,0.0956,0.0506
KI,2019-01,0,0,1,0
KI,2019-02,0,0,1,0
KI,2019-03,0,0,1,0
KI,2019-04,0,0,1,0
KI,2019-05,0,0,1,0
KI,2019-06,0,0,1,0
KI,2019-07,0,0,1,0
KI,2019-08,0,0,1,0
KI,2019-09,0,0,1,0
KI,2019-10,0,0,1,0
KI,2019-11,0,0,1,0
KI,2019-12,0,0,1,0
KI,2020-01,0,0,1,0
KI,2020-02,0,0,1,0
KI,2020-03,0,0,1,0
KI,2020-04,0,0,1,0
KI,2020-05,0,0,1,0
KI,2020-06,0,0,1,0
KI,2020-07,0,0,1,0
KI,2020-08,0,0,1,0
KI,2020-09,0,0,1,0
KI,2020-10,0,0,1,0
KI,2020-11,0,0,1,0
KI,2020-12,0,0,1,0
KI,2021-01,0,0,1,0
KI,2021-02,0,0,1,0
KI,2021-03,0,0,1,0
KI,2021-04,0,0,1,0
KI,2021-05,0,0,1,0
KI,2021-06,0,0,1,0
KI,2021-07,0,0,1,0
KI,2021-08,0,0,1,0
KI,2021-09,0,0,1,0
KI,2021-10,0,0,1,0
KI,2021-11,0,0,1,0
KI,2021-12,0,0,1,0
KI,2022-01,0,0,1,0
KI,2022-02,0,0,1,0
KI,2022-03,0,0,1,0
KI,2022-04,0,0,1,0
KI,2022-05,0,0,1,0
KI,2022-06,0,0,1,0
KI,2022-07,0,0,1,0
KI,2022-08,0,0,1,0
KI,2022-09,0,0,1,0
KI,2022-10,0,0,1,0
KI,2022-11,0,0,1,0
KI,2022-12,0,0,1,0
KI,2023-01,0,0,1,0
KI,2023-02,0,0,1,0
KI,2023-03,0,0,1,0
KI,2023-04,0,0,1,0
KI,2023-05,0,0,1,0
KI,2023-06,0,0,1,0
KI,2023-07,0,0,1,0
KI,2023-08,0,0,1,0
KI,2023-09,0,0,1,0
KI,2023-10,0,0,1,0
KI,2023-11,0,0,1,0
KI,2023-12,0,0,1,0
KI,2024-01,0,0,1,0
KI,2024-02,0,0,1,0
KI,2024-03,0,0,1,0
KI,2024-04,0,0,1,0
KI,2024-05,0,0,1,0
KI,2024-06,0,0,1,0
KI,2024-07,0,0,1,0
KI,2024-08,0,0,1,0
KI,2024-09,0,0,1,0
KI,2024-10,0,0,1,0
KI,2024-11,0,0,1,0
KI,2024-12,0,0,1,0
KI,2025-01,0,0,1,0
KI,2025-02,0,0,1,0
KI,2025-03,0,0,1,0
KI,2025-04,0,0,1,0
KI,2025-05,0,0,1,0
KI,2025-06,0,0,1,0
KI,2025-07,0,0,1,0
KI,2025-08,0,0,1,0
KI,2025-09,0,0,1,0
KI,2025-10,0,0,1,0
KI,2025-11,0,0,1,0
KI,2025-12,0,0,1,0
KI,2026-01,0,0,1,0
KI,2026-02,0,0,1,0
KI,2026-03,0,0,1,0
KI,2026-04,0,0,1,0
KI,2026-05,0,0,1,0
KI,2026-06,0,0,1,0
KI,2026-07,0,0,1,0
KI,2026-08,0,0,1,0
KM,2019-01,,,,
KM,2019-02,,,,
KM,2019-03,,,,
KM,2019-04,,,,
KM,2019-05,,,,
KM,2019-06,,,,
KM,2019-07,,,,
KM,2019-08,,,,
KM,2019-09,,,,
KM,2019-10,,,,
KM,2019-11,,,,
KM,2019-12,,,,
KM,2020-01,,,,
KM,2020-02,,,,
KM,2020-03,,,,
KM,2020-04,,,,
KM,2020-05,,,,
KM,2020-06,,,,
KM,2020-07,,,,
KM,2020-08,,,,
KM,2020-09,,,,
KM,2020-10,,,,
KM,2020-11,,,,
KM,2020-12,,,,
KM,2021-01,,,,
KM,2021-02,,,,
KM,2021-03,,,,
KM,2021-04,,,,
KM,2021-05,,,,
KM,2021-06,,,,
KM,2021-07,,,,
KM,2021-08,,,,
KM,2021-09,,,,
KM,2021-10,,,,
KM,2021-11,,,,
KM,2021-12,,,,
KM,2022-01,,,,
KM,2022-02,,,,
KM,2022-03,,,,
KM,2022-04,,,,
KM,2022-05,,,,
KM,2022-06,,,,
KM,2022-07,,,,
KM,2022-08,,,,
KM,2022-09,,,,
KM,2022-10,,,,
KM,2022-11,,,,
KM,2022-12,,,,
KM,2023-01,,,,
KM,2023-02,,,,
KM,2023-03,,,,
KM,2023-04,,,,
KM,2023-05,,,,
KM,2023-06,,,,
KM,2023-07,,,,
KM,2023-08,,,,
KM,2023-09,,,,
KM,2023-10,,,,
KM,2023-11,,,,
KM,2023-12,,,,
KM,2024-01,,,,
KM,2024-02,,,,
KM,2024-03,,,,
KM,2024-04,,,,
KM,2024-05,,,,
KM,2024-06,,,,
KM,2024-07,,,,
KM,2024-08,,,,
KM,2024-09,,,,
KM,2024-10,,,,
KM,2024-11,,,,
KM,2024-12,,,,
KM,2025-01,,,,
KM,2025-02,,,,
KM,2025-03,,,,
KM,2025-04,,,,
KM,2025-05,,,,
KM,2025-06,,,,
KM,2025-07,,,,
KM,2025-08,,,,
KM,2025-09,,,,
KM,2025-10,,,,
KM,2025-11,,,,
KM,2025-12,,,,
KM,2026-01,,,,
KM,2026-02,,,,
KM,2026-03,,,,
KM,2026-04,,,,
KM,2026-05,,,,
KM,2026-06,,,,
KM,2026-07,,,,
KM,2026-08,,,,
KN,2019-01,0,0,0,1
KN,2019-02,0,0,0,1
KN,2019-03,0,0,0,1
KN,2019-04,0,0,0,1
KN,2019-05,0,0,0,1
KN,2019-06,0,0,0,1
KN,2019-07,0,0,0,1
KN,2019-08,0,0,0,1
KN,2019-09,0,0,0,1
KN,2019-10,0,0,0,1
KN,2019-11,0,0,0,1
KN,2019-12,0,0,0,1
KN,2020-01,0,0,0,1
KN,2020-02,0,0,0,1
KN,2020-03,0,0,0,1
KN,2020-04,0,0,0,1
KN,2020-05,0,0,0,1
KN,2020-06,0,0,0,1
KN,2020-07,0,0,0,1
KN,2020-08,0,0,0,1
KN,2020-09,0,0,0,1
KN,2020-10,0,0,0,1
KN,2020-11,0,0,0,1
KN,2020-12,0,0,0,1
KN,2021-01,0,0,0,1
KN,2021-02,0,0,0,1
KN,2021-03,0,0,0,1
KN,2021-04,0,0,0,1
KN,2021-05,0,0,0,1
KN,2021-06,0,0,0,1
KN,2021-07,0,0,0,1
KN,2021-08,0,0,0,1
KN,2021-09,0,0,0,1
KN,2021-10,0,0,0,1
KN,2021-11,0,0,0,1
KN,2021-12,0,0,0,1
KN,2022-01,0,0,0,1
KN,2022-02,0,0,0,1
KN,2022-03,0,0,0,1
KN,2022-04,0,0,0,1
KN,2022-05,0,0,0,1
KN,2022-06,0,0,0,1
KN,2022-07,0,0,0,1
KN,2022-08,0,0,0,1
KN,2022-09,0,0,0,1
KN,2022-10,0,0,0,1
KN,2022-11,0,0,0,1
KN,2022-12,0,0,0,1
KN,2023-01,0,0,0,1
KN,2023-02,0,0,0,1
KN,2023-03,0,0,0,1
KN,2023-04,0,0,0,1
KN,2023-05,0,0,0,1
KN,2023-06,0,0,0,1
KN,2023-07,0,0,0,1
KN,2023-08,0,0,0,1
KN,2023-09,0,0,0,1
KN,2023-10,0,0,0,1
KN,2023-11,0,0,0,1
KN,2023-12,0,0,0,1
KN,2024-01,0,0,0,1
KN,2024-02,0,0,0,1
KN,2024-03,0,0,0,1
KN,2024-04,0,0,0,1
KN,2024-05,0,0,0,1
KN,2024-06,0,0,0,1
KN,2024-07,0,0,0,1
KN,2024-08,0,0,0,1
KN,2024-09,0,0,0,1
KN,2024-10,0,0,0,1
KN,2024-11,0,0,0,1
KN,2024-12,0,0,0,1
KN,2025-01,0,0,0,1
KN,2025-02,0,0,0,1
KN,2025-03,0,0,0,1
KN,2025-04,0,0,0,1
KN,2025-05,0,0,0,1
KN,2025-06,0,0,0,1
KN,2025-07,0,0,0,1
KN,2025-08,0,0,0,1
KN,2025-09,0,0,0,1
KN,2025-10,0,0,0,1
KN,2025-11,0,0,0,1
KN,2025-12,0,0,0,1
KN,2026-01,0,0,0,1
KN,2026-02,0,0,0,1
KN,2026-03,0,0,0,1
KN,2026-04,0,0,0,1
KN,2026-05,0,0,0,1
KN,2026-06,0,0,0,1
KN,2026-07,0,0,0,1
KN,2026-08,0,0,0,1
KP,2019-01,0,0.9927,0.0073,0
KP,2019-02,0,0.9927,0.0073,0
KP,2019-03,0,0.9927,0.0073,0
KP,2019-04,0,0.9927,0.0073,0
KP,2019-05,0,0.9927,0.0073,0
KP,2019-06,0,0.9927,0.0073,0
KP,2019-07,0,0.9927,0.0073,0
KP,2019-08,0,0.9927,0.0073,0
KP,2019-09,0,0.9927,0.0073,0
KP,2019-10,0,0.9927,0.0073,0
KP,2019-11,0,0.9927,0.0073,0
KP,2019-12,0,0.9927,0.0073,0
KP,2020-01,0,0.9927,0.0073,0
KP,2020-02,0,0.9927,0.0073,0
KP,2020-03,0,0.9927,0.0073,0
KP,2020-04,0,0.9927,0.0073,0
KP,2020-05,0,0.9927,0.0073,0
KP,2020-06,0,0.9927,0.0073,0
KP,2020-07,0,0.9927,0.0073,0
KP,2020-08,0,0.9927,0.0073,0
KP,2020-09,0,0.9927,0.0073,0
KP,2020-10,0,0.9927,0.0073,0
KP,2020-11,0,0.9927,0.0073,0
KP,2020-12,0,0.9927,0.0073,0
KP,2021-01,0,0.9927,0.0073,0
KP,2021-02,0,0.9927,0.0073,0
KP,2021-03,0,0.9927,0.0073,0
KP,2021-04,0,0.9927,0.0073,0
KP,2021-05,0,0.9927,0.0073,0
KP,2021-06,0,0.9927,0.0073,0
KP,2021-07,0,0.9927,0.0073,0
KP,2021-08,0,0.9927,0.0073,0
KP,2021-09,0,0.9927,0.0073,0
KP,2021-10,0,0.9927,0.0073,0
KP,2021-11,0,0.9927,0.0073,0
KP,2021-12,0,0.9927,0.0073,0
KP,2022-01,0,0.9927,0.0073,0
KP,2022-02,0,0.9927,0.0073,0
KP,2022-03,0,0.9927,0.0073,0
KP,2022-04,0,0.9927,0.0073,0
KP,2022-05,0,0.9927,0.0073,0
KP,2022-06,0,0.9927,0.0073,0
KP,2022-07,0,0.9927,0.0073,0
KP,2022-08,0,0.9927,0.0073,0
KP,2022-09,0,0.9927,0.0073,0
KP,2022-10,0,0.9927,0.0073,0
KP,2022-11,0,0.9927,0.0073,0
KP,2022-12,0,0.9927,0.0073,0
KP,2023-01,0,0.9927,0.0073,0
KP,2023-02,0,0.9927,0.0073,0
KP,2023-03,0,0.9927,0.0073,0
KP,2023-04,0,0.9927,0.0073,0
KP,2023-05,0,0.9927,0.0073,0
KP,2023-06,0,0.9927,0.0073,0
KP,2023-07,0,0.9927,0.0073,0
KP,2023-08,0,0.9927,0.0073,0
KP,2023-09,0,0.9927,0.0073,0
KP,2023-10,0,0.9927,0.0073,0
KP,2023-11,0,0.9927,0.0073,0
KP,2023-12,0,0.9927,0.0073,0
KP,2024-01,0,0.9927,0.0073,0
KP,2024-02,0,0.9927,0.0073,0
KP,2024-03,0,0.9927,0.0073,0
KP,2024-04,0,0.9927,0.0073,0
KP,2024-05,0,0.9927,0.0073,0
KP,2024-06,0,0.9927,0.0073,0
KP,2024-07,0,0.9927,0.0073,0
KP,2024-08,0,0.9927,0.0073,0
KP,2024-09,0,0.9927,0.0073,0
KP,2024-10,0,0.9927,0.0073,0
KP,2024-11,0,0.9927,0.0073,0
KP,2024-12,0,0.9927,0.0073,0
KP,2025-01,0,0.9927,0.0073,0
KP,2025-02,0,0.9927,0.0073,0
KP,2025-03,0,0.9927,0.0073,0
KP,2025-04,0,0.9927,0.0073,0
KP,2025-05,0,0.9927,0.0073,0
KP,2025-06,0,0.9927,0.0073,0
KP,2025-07,0,0.9927,0.0073,0
KP,2025-08,0,0.9927,0.0073,0
KP,2025-09,0,0.9927,0.0073,0
KP,2025-10,0,0.9927,0.0073,0
KP,2025-11,0,0.9927,0.0073,0
KP,2025-12,0,0.9927,0.0073,0
KP,2026-01,0,0.9927,0.0073,0
KP,2026-02,0,0.9927,0.0073,0
KP,2026-03,0,0.9927,0.0073,0
KP,2026-04,0,0.9927,0.0073,0
KP,2026-05,0,0.9927,0.0073,0
KP,2026-06,0,0.9927,0.0073,0
KP,2026-07,0,0.9927,0.0073,0
KP,2026-08,0,0.9927,0.0073,0
KR,2019-01,0.6372,0.057,0.2054,0.1004
KR,2019-02,0.2617,0.1074,0.4738,0.157
KR,2019-03,0.27,0.0845,0.5,0.1455
KR,2019-04,0.2401,0.1282,0.5361,0.0956
KR,2019-05,0.1962,0.1231,0.5846,0.0962
KR,2019-06,0.2407,0.1313,0.5777,0.0503
KR,2019-07,0.2601,0.1338,0.5076,0.0985
KR,2019-08,0.2554,0.1325,0.547,0.0651
KR,2019-09,0.2948,0.145,0.4865,0.0737
KR,2019-10,0.2664,0.1205,0.5074,0.1057
KR,2019-11,0.2768,0.0998,0.4838,0.1397
KR,2019-12,0.2872,0.1064,0.4255,0.1809
KR,2020-01,0.2507,0.1268,0.4451,0.1775
KR,2020-02,0.2292,0.1034,0.5258,0.1416
KR,2020-03,0.1963,0.1265,0.5691,0.1082
KR,2020-04,0.185,0.0734,0.6329,0.1087
KR,2020-05,0.1686,0.1102,0.6353,0.0859
KR,2020-06,0.1743,0.118,0.6426,0.0651
KR,2020-07,0.2211,0.1726,0.5347,0.0716
KR,2020-08,0.203,0.2629,0.4526,0.0815
KR,2020-09,0.2791,0.2064,0.452,0.0625
KR,2020-10,0.1922,0.0911,0.6256,0.0911
KR,2020-11,0.2231,0.0896,0.5438,0.1434
KR,2020-12,0.3027,0.0757,0.4622,0.1595
KR,2021-01,0.2656,0.0804,0.4933,0.1607
KR,2021-02,0.2067,0.0639,0.5832,0.1462
KR,2021-03,0.2112,0.0653,0.6353,0.0881
KR,2021-04,0.1836,0.0706,0.6662,0.0796
KR,2021-05,0.2387,0.0918,0.5949,0.0747
KR,2021-06,0.1924,0.1173,0.6508,0.0396
KR,2021-07,0.212,0.1092,0.644,0.0348
KR,2021-08,0.2361,0.0972,0.6163,0.0503
KR,2021-09,0.2121,0.1053,0.6077,0.075
KR,2021-10,0.2112,0.0714,0.6491,0.0683
KR,2021-11,0.2037,0.0716,0.5908,0.1339
KR,2021-12,0.2698,0.0642,0.5132,0.1528
KR,2022-01,0.2924,0.0581,0.5465,0.103
KR,2022-02,0.25,0.0478,0.5861,0.1161
KR,2022-03,0.2289,0.0604,0.625,0.0857
KR,2022-04,0.1867,0.0513,0.6987,0.0633
KR,2022-05,0.2068,0.0502,0.6928,0.0502
KR,2022-06,0.208,0.0762,0.6473,0.0685
KR,2022-07,0.2423,0.1028,0.6183,0.0366
KR,2022-08,0.2751,0.1708,0.498,0.0561
KR,2022-09,0.2503,0.1234,0.5686,0.0577
KR,2022-10,0.2689,0.0621,0.6068,0.0621
KR,2022-11,0.3128,0.0628,0.5505,0.0738
KR,2022-12,0.3504,0.0634,0.4437,0.1426
KR,2023-01,0.3201,0.0546,0.5103,0.115
KR,2023-02,0.2503,0.0492,0.6252,0.0752
KR,2023-03,0.2463,0.0402,0.649,0.0645
KR,2023-04,0.2414,0.0436,0.6359,0.0791
KR,2023-05,0.2106,0.0675,0.6677,0.0542
KR,2023-06,0.2158,0.0716,0.6695,0.0432
KR,2023-07,0.2491,0.1578,0.5351,0.058
KR,2023-08,0.2515,0.0923,0.6209,0.0352
KR,2023-09,0.2702,0.1109,0.5855,0.0335
KR,2023-10,0.2275,0.0667,0.6508,0.055
KR,2023-11,0.2662,0.06,0.55,0.1237
KR,2023-12,0.3622,0.0865,0.4247,0.1266
KR,2024-01,0.3018,0.0607,0.5281,0.1095
KR,2024-02,0.3161,0.0761,0.5187,0.0891
KR,2024-03,0.2308,0.0605,0.6267,0.0821
KR,2024-04,0.2018,0.1209,0.6336,0.0436
KR,2024-05,0.1564,0.0926,0.6959,0.0551
KR,2024-06,0.1924,0.0921,0.686,0.0295
KR,2024-07,0.2358,0.1344,0.5604,0.0695
KR,2024-08,0.2241,0.0755,0.6768,0.0236
KR,2024-09,0.2402,0.0693,0.6582,0.0323
KR,2024-10,0.2742,0.0591,0.6099,0.0567
KR,2024-11,0.2675,0.055,0.595,0.0825
KR,2024-12,0.2759,0.0544,0.5371,0.1326
KR,2025-01,0.2815,0.0568,0.5548,0.1069
KR,2025-02,0.2184,0.0418,0.6274,0.1124
KR,2025-03,0.1922,0.0418,0.6952,0.0707
KR,2025-04,0.1653,0.0455,0.7332,0.0559
KR,2025-05,0.1856,0.0803,0.6823,0.0518
KR,2025-06,0.1734,0.0819,0.7033,0.0414
KR,2025-07,0.1914,0.0522,0.7206,0.0358
KR,2025-08,0.2141,0.0589,0.697,0.03
KR,2025-09,0.2179,0.0952,0.644,0.0429
KR,2025-10,0.2092,0.1405,0.5969,0.0534
KR,2025-11,0.2183,0.0618,0.6385,0.0814
KR,2025-12,0.2627,0.0546,0.5673,0.1155
KR,2026-01,0.2288,0.0465,0.5993,0.1254
KR,2026-02,0.2108,0.0422,0.6616,0.0853
KR,2026-03,0.1708,0.0394,0.7487,0.0411
KR,2026-04,0.1679,0.043,0.7391,0.0501
KR,2026-05,0.1679,0.043,0.7391,0.0501
KR,2026-06,0.1679,0.043,0.7391,0.0501
KR,2026-07,0.1679,0.043,0.7391,0.0501
KR,2026-08,0.1679,0.043,0.7391,0.0501
KW,2019-01,,,,
KW,2019-02,,,,
KW,2019-03,,,,
KW,2019-04,,,,
KW,2019-05,,,,
KW,2019-06,,,,
KW,2019-07,,,,
KW,2019-08,,,,
KW,2019-09,,,,
KW,2019-10,,,,
KW,2019-11,,,,
KW,2019-12,,,,
KW,2020-01,,,,
KW,2020-02,,,,
KW,2020-03,,,,
KW,2020-04,,,,
KW,2020-05,,,,
KW,2020-06,,,,
KW,2020-07,,,,
KW,2020-08,,,,
KW,2020-09,,,,
KW,2020-10,,,,
KW,2020-11,,,,
KW,2020-12,,,,
KW,2021-01,,,,
KW,2021-02,,,,
KW,2021-03,,,,
KW,2021-04,,,,
KW,2021-05,,,,
KW,2021-06,,,,
KW,2021-07,,,,
KW,2021-08,,,,
KW,2021-09,,,,
KW,2021-10,,,,
KW,2021-11,,,,
KW,2021-12,,,,
KW,2022-01,,,,
KW,2022-02,,,,
KW,2022-03,,,,
KW,2022-04,,,,
KW,2022-05,,,,
KW,2022-06,,,,
KW,2022-07,,,,
KW,2022-08,,,,
KW,2022-09,,,,
KW,2022-10,,,,
KW,2022-11,,,,
KW,2022-12,,,,
KW,2023-01,,,,
KW,2023-02,,,,
KW,2023-03,,,,
KW,2023-04,,,,
KW,2023-05,,,,
KW,2023-06,,,,
KW,2023-07,,,,
KW,2023-08,,,,
KW,2023-09,,,,
KW,2023-10,,,,
KW,2023-11,,,,
KW,2023-12,,,,
KW,2024-01,,,,
KW,2024-02,,,,
KW,2024-03,,,,
KW,2024-04,,,,
KW,2024-05,,,,
KW,2024-06,,,,
KW,2024-07,,,,
KW,2024-08,,,,
KW,2024-09,,,,
KW,2024-10,,,,
KW,2024-11,,,,
KW,2024-12,,,,
KW,2025-01,,,,
KW,2025-02,,,,
KW,2025-03,,,,
KW,2025-04,,,,
KW,2025-05,,,,
KW,2025-06,,,,
KW,2025-07,,,,
KW,2025-08,,,,
KW,2025-09,,,,
KW,2025-10,,,,
KW,2025-11,,,,
KW,2025-12,,,,
KW,2026-01,,,,
KW,2026-02,,,,
KW,2026-03,,,,
KW,2026-04,,,,
KW,2026-05,,,,
KW,2026-06,,,,
KW,2026-07,,,,
KW,2026-08,,,,
KY,2019-01,0,0,1,0
KY,2019-02,0,0,1,0
KY,2019-03,0,0,1,0
KY,2019-04,0,0,1,0
KY,2019-05,0,0,1,0
KY,2019-06,0,0,1,0
KY,2019-07,0,0,1,0
KY,2019-08,0,0,1,0
KY,2019-09,0,0,1,0
KY,2019-10,0,0,1,0
KY,2019-11,0,0,1,0
KY,2019-12,0,0,1,0
KY,2020-01,0,0,1,0
KY,2020-02,0,0,1,0
KY,2020-03,0,0,1,0
KY,2020-04,0,0,1,0
KY,2020-05,0,0,1,0
KY,2020-06,0,0,1,0
KY,2020-07,0,0,1,0
KY,2020-08,0,0,1,0
KY,2020-09,0,0,1,0
KY,2020-10,0,0,1,0
KY,2020-11,0,0,1,0
KY,2020-12,0,0,1,0
KY,2021-01,0,0,1,0
KY,2021-02,0,0,1,0
KY,2021-03,0,0,1,0
KY,2021-04,0,0,1,0
KY,2021-05,0,0,1,0
KY,2021-06,0,0,1,0
KY,2021-07,0,0,1,0
KY,2021-08,0,0,1,0
KY,2021-09,0,0,1,0
KY,2021-10,0,0,1,0
KY,2021-11,0,0,1,0
KY,2021-12,0,0,1,0
KY,2022-01,0,0,1,0
KY,2022-02,0,0,1,0
KY,2022-03,0,0,1,0
KY,2022-04,0,0,1,0
KY,2022-05,0,0,1,0
KY,2022-06,0,0,1,0
KY,2022-07,0,0,1,0
KY,2022-08,0,0,1,0
KY,2022-09,0,0,1,0
KY,2022-10,0,0,1,0
KY,2022-11,0,0,1,0
KY,2022-12,0,0,1,0
KY,2023-01,0,0,1,0
KY,2023-02,0,0,1,0
KY,2023-03,0,0,1,0
KY,2023-04,0,0,1,0
KY,2023-05,0,0,1,0
KY,2023-06,0,0,1,0
KY,2023-07,0,0,1,0
KY,2023-08,0,0,1,0
KY,2023-09,0,0,1,0
KY,2023-10,0,0,1,0
KY,2023-11,0,0,1,0
KY,2023-12,0,0,1,0
KY,2024-01,0,0,1,0
KY,2024-02,0,0,1,0
KY,2024-03,0,0,1,0
KY,2024-04,0,0,1,0
KY,2024-05,0,0,1,0
KY,2024-06,0,0,1,0
KY,2024-07,0,0,1,0
KY,2024-08,0,0,1,0
KY,2024-09,0,0,1,0
KY,2024-10,0,0,1,0
KY,2024-11,0,0,1,0
KY,2024-12,0,0,1,0
KY,2025-01,0,0,1,0
KY,2025-02,0,0,1,0
KY,2025-03,0,0,1,0
KY,2025-04,0,0,1,0
KY,2025-05,0,0,1,0
KY,2025-06,0,0,1,0
KY,2025-07,0,0,1,0
KY,2025-08,0,0,1,0
KY,2025-09,0,0,1,0
KY,2025-10,0,0,1,0
KY,2025-11,0,0,1,0
KY,2025-12,0,0,1,0
KY,2026-01,0,0,1,0
KY,2026-02,0,0,1,0
KY,2026-03,0,0,1,0
KY,2026-04,0,0,1,0
KY,2026-05,0,0,1,0
KY,2026-06,0,0,1,0
KY,2026-07,0,0,1,0
KY,2026-08,0,0,1,0
KZ,2019-01,0,0.9243,0.0126,0.0631
KZ,2019-02,0,0.917,0.0136,0.0694
KZ,2019-03,0,0.8778,0.0407,0.0815
KZ,2019-04,0,0.9327,0.0254,0.0419
KZ,2019-05,0,0.9138,0.0381,0.0481
KZ,2019-06,0,0.9318,0.0291,0.0391
KZ,2019-07,0,0.9144,0.0379,0.0476
KZ,2019-08,0,0.8925,0.0489,0.0586
KZ,2019-09,0,0.8586,0.0654,0.0759
KZ,2019-10,0,0.8486,0.0586,0.0928
KZ,2019-11,0,0.8869,0.034,0.079
KZ,2019-12,0,0.8832,0.0231,0.0937
KZ,2020-01,0,0.8737,0.0342,0.0921
KZ,2020-02,0,0.8315,0.0649,0.1036
KZ,2020-03,0,0.775,0.1238,0.1012
KZ,2020-04,0,0.8228,0.1063,0.0709
KZ,2020-05,0,0.8159,0.1121,0.072
KZ,2020-06,0,0.7941,0.1311,0.0748
