country,period,Bioenergy,Coal,Gas,Hydro,Nuclear,Other Fossil,Other Renewables,Solar,Wind
AO,2020-05,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2020-06,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2020-07,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2020-08,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2020-09,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2020-10,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2020-11,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2020-12,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2021-01,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2021-02,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2021-03,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2021-04,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2021-05,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2021-06,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2021-07,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2021-08,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2021-09,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2021-10,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2021-11,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2021-12,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2022-01,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2022-02,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2022-03,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2022-04,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2022-05,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2022-06,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2022-07,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2022-08,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2022-09,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2022-10,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2022-11,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2022-12,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2023-01,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2023-02,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2023-03,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2023-04,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2023-05,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2023-06,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2023-07,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2023-08,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2023-09,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2023-10,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2023-11,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2023-12,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2024-01,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2024-02,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2024-03,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2024-04,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AO,2024-05,0.0032,0,0.1037,0.7276,0,0.1643,0,0.0013,0
AR,2019-01,0.0018,0.0024,0.6137,0.3156,0.0171,0.0195,0.0003,0.0038,0.0257
AR,2019-02,0.0027,0.0113,0.6639,0.2501,0.0272,0.0198,0.0001,0.0037,0.0211
AR,2019-03,0.004,0.0013,0.5917,0.3051,0.0511,0.0109,0.0002,0.0051,0.0307
AR,2019-04,0.0032,0.0007,0.5828,0.2971,0.065,0.0117,0.0001,0.0053,0.0341
AR,2019-05,0.004,0.009,0.5462,0.3058,0.0784,0.0199,0.0002,0.0041,0.0322
AR,2019-06,0.0056,0.0136,0.5757,0.2777,0.0673,0.0176,0.0002,0.004,0.0383
AR,2019-07,0.005,0.0248,0.5958,0.2598,0.0598,0.0163,0.0001,0.0042,0.0344
AR,2019-08,0.0054,0.0018,0.568,0.2908,0.0736,0.0141,0.0002,0.0063,0.0398
AR,2019-09,0.0056,0.016,0.5405,0.2853,0.0819,0.0122,0,0.0085,0.0499
AR,2019-10,0.0058,0.0047,0.571,0.2738,0.0663,0.0194,0.0001,0.0096,0.0495
AR,2019-11,0.0049,0.0034,0.5534,0.287,0.0701,0.0165,0.0002,0.0106,0.054
AR,2019-12,0.0043,0.0185,0.5699,0.2666,0.0631,0.0145,0.0001,0.0105,0.0522
AR,2020-01,0.0032,0.0048,0.5958,0.2536,0.0636,0.0153,0,0.0088,0.0547
AR,2020-02,0.0027,0.0098,0.5976,0.2371,0.0715,0.0161,0,0.0071,0.0581
AR,2020-03,0.0034,0.0154,0.6231,0.1974,0.0795,0.0162,0,0.0085,0.0564
AR,2020-04,0.0044,0,0.6073,0.1969,0.109,0.0056,0,0.0089,0.0679
AR,2020-05,0.005,0.002,0.5929,0.2155,0.1003,0.005,0,0.007,0.0725
AR,2020-06,0.0064,0.0085,0.5671,0.2495,0.083,0.0141,0.0001,0.0056,0.0656
AR,2020-07,0.006,0.0345,0.4996,0.3027,0.059,0.0289,0.0003,0.0064,0.0627
AR,2020-08,0.0074,0.0274,0.5337,0.2435,0.0803,0.0145,0.0001,0.0084,0.0847
AR,2020-09,0.0077,0.0049,0.5537,0.2451,0.0848,0.0089,0,0.0126,0.0821
AR,2020-10,0.0075,0,0.6009,0.2206,0.0645,0.0075,0,0.014,0.085
AR,2020-11,0.0068,0.0179,0.6231,0.1803,0.0581,0.0231,0,0.0162,0.0744
AR,2020-12,0.0063,0.029,0.6107,0.1805,0.0542,0.022,0,0.0173,0.0801
AR,2021-01,0.0054,0.0202,0.6284,0.1753,0.0528,0.0209,0,0.0147,0.0822
AR,2021-02,0.0064,0.0027,0.5969,0.2431,0.0484,0.011,0,0.0155,0.0759
AR,2021-03,0.0061,0.0157,0.6223,0.1845,0.0618,0.0131,0,0.0139,0.0827
AR,2021-04,0.0069,0.0266,0.6269,0.1583,0.0521,0.0198,0,0.0148,0.0945
AR,2021-05,0.0072,0.0296,0.583,0.1931,0.0636,0.021,0.0001,0.011,0.0915
AR,2021-06,0.0088,0.0224,0.6176,0.1472,0.0848,0.0208,0,0.0088,0.0896
AR,2021-07,0.0085,0.0216,0.6147,0.1452,0.0849,0.0147,0,0.0108,0.0996
AR,2021-08,0.0094,0.0212,0.6348,0.1317,0.0831,0.0118,0,0.0133,0.0948
AR,2021-09,0.0097,0.0282,0.5626,0.2063,0.0688,0.015,0,0.0168,0.0926
AR,2021-10,0.0098,0.0125,0.525,0.2259,0.0813,0.0116,0,0.0241,0.1098
AR,2021-11,0.0088,0.0246,0.5465,0.1912,0.093,0.014,0,0.0246,0.0974
AR,2021-12,0.007,0.0193,0.6073,0.1596,0.0797,0.0217,0,0.0193,0.0859
AR,2022-01,0.0066,0.0215,0.6124,0.1564,0.072,0.024,0,0.0193,0.0877
AR,2022-02,0.0082,0.0212,0.6162,0.1374,0.0809,0.0172,0.0001,0.0231,0.096
AR,2022-03,0.008,0.0214,0.5991,0.1541,0.0664,0.0153,0,0.0232,0.1127
AR,2022-04,0.0086,0.025,0.5322,0.2189,0.0628,0.014,0.0001,0.0222,0.1163
AR,2022-05,0.0081,0.022,0.5543,0.2237,0.0527,0.0227,0.0005,0.0182,0.0979
AR,2022-06,0.0082,0.031,0.5206,0.2633,0.051,0.0251,0.0005,0.0147,0.0853
AR,2022-07,0.0094,0.0268,0.5402,0.229,0.0575,0.0191,0.0006,0.017,0.1004
AR,2022-08,0.0099,0.0197,0.4834,0.2579,0.079,0.0236,0.0005,0.0221,0.1038
AR,2022-09,0.0101,0.0122,0.4989,0.2526,0.0664,0.0204,0.0004,0.0274,0.1116
AR,2022-10,0.0093,0.0094,0.4557,0.3614,0.0066,0.006,0,0.03,0.1214
AR,2022-11,0.0086,0.0091,0.5057,0.3321,0.0028,0.0176,0.0001,0.0263,0.0977
AR,2022-12,0.0077,0.0262,0.5399,0.2506,0.0299,0.0245,0.0004,0.0251,0.0955
AR,2023-01,0.0067,0.0182,0.5681,0.2221,0.0456,0.0282,0.0004,0.0249,0.0857
AR,2023-02,0.0067,0.0152,0.5377,0.2508,0.0511,0.0212,0.0004,0.0249,0.092
AR,2023-03,0.0059,0.021,0.5288,0.2711,0.0447,0.0253,0.0005,0.0222,0.0806
AR,2023-04,0.0093,0.0158,0.4769,0.2715,0.066,0.0241,0.0006,0.0276,0.1081
AR,2023-05,0.0085,0.0047,0.5717,0.209,0.0616,0.0186,0.0003,0.0185,0.107
AR,2023-06,0.0078,0.013,0.5693,0.2087,0.0555,0.0224,0.0004,0.0176,0.1053
AR,2023-07,0.0092,0.0133,0.4844,0.3138,0.0549,0.0162,0.0004,0.0187,0.0891
AR,2023-08,0.0098,0.0097,0.4237,0.3491,0.0583,0.0103,0.0001,0.0212,0.1176
AR,2023-09,0.0097,0.0066,0.396,0.3795,0.0705,0.0106,0.0001,0.026,0.1011
AR,2023-10,0.0091,0.0009,0.3616,0.3916,0.0783,0.0073,0,0.031,0.1202
AR,2023-11,0.0086,0,0.4107,0.3382,0.0751,0.0112,0,0.0302,0.126
AR,2023-12,0.0081,0,0.4135,0.3503,0.0878,0.0098,0,0.0301,0.1002
AR,2024-01,0.0072,0,0.4968,0.2822,0.0821,0.0086,0,0.0274,0.0958
AR,2024-02,0.0069,0.004,0.5483,0.2385,0.075,0.0142,0.0001,0.0242,0.089
AR,2024-03,0.0081,0.0025,0.54,0.2105,0.0886,0.013,0,0.0267,0.1105
AR,2024-04,0.0067,0.0019,0.4914,0.2305,0.1057,0.0057,0,0.0267,0.1314
AR,2024-05,0.0067,0.0019,0.4914,0.2305,0.1057,0.0057,0,0.0267,0.1314
AS,2019-01,0,0,0,0,0,1,0,0,0
AS,2019-02,0,0,0,0,0,1,0,0,0
AS,2019-03,0,0,0,0,0,1,0,0,0
AS,2019-04,0,0,0,0,0,1,0,0,0
AS,2019-05,0,0,0,0,0,1,0,0,0
AS,2019-06,0,0,0,0,0,1,0,0,0
AS,2019-07,0,0,0,0,0,1,0,0,0
AS,2019-08,0,0,0,0,0,1,0,0,0
AS,2019-09,0,0,0,0,0,1,0,0,0
AS,2019-10,0,0,0,0,0,1,0,0,0
AS,2019-11,0,0,0,0,0,1,0,0,0
AS,2019-12,0,0,0,0,0,1,0,0,0
AS,2020-01,0,0,0,0,0,1,0,0,0
AS,2020-02,0,0,0,0,0,1,0,0,0
AS,2020-03,0,0,0,0,0,1,0,0,0
AS,2020-04,0,0,0,0,0,1,0,0,0
AS,2020-05,0,0,0,0,0,1,0,0,0
AS,2020-06,0,0,0,0,0,1,0,0,0
AS,2020-07,0,0,0,0,0,1,0,0,0
AS,2020-08,0,0,0,0,0,1,0,0,0
AS,2020-09,0,0,0,0,0,1,0,0,0
AS,2020-10,0,0,0,0,0,1,0,0,0
AS,2020-11,0,0,0,0,0,1,0,0,0
AS,2020-12,0,0,0,0,0,1,0,0,0
AS,2021-01,0,0,0,0,0,1,0,0,0
AS,2021-02,0,0,0,0,0,1,0,0,0
AS,2021-03,0,0,0,0,0,1,0,0,0
AS,2021-04,0,0,0,0,0,1,0,0,0
AS,2021-05,0,0,0,0,0,1,0,0,0
AS,2021-06,0,0,0,0,0,1,0,0,0
AS,2021-07,0,0,0,0,0,1,0,0,0
AS,2021-08,0,0,0,0,0,1,0,0,0
AS,2021-09,0,0,0,0,0,1,0,0,0
AS,2021-10,0,0,0,0,0,1,0,0,0
AS,2021-11,0,0,0,0,0,1,0,0,0
AS,2021-12,0,0,0,0,0,1,0,0,0
AS,2022-01,0,0,0,0,0,1,0,0,0
AS,2022-02,0,0,0,0,0,1,0,0,0
AS,2022-03,0,0,0,0,0,1,0,0,0
AS,2022-04,0,0,0,0,0,1,0,0,0
AS,2022-05,0,0,0,0,0,1,0,0,0
AS,2022-06,0,0,0,0,0,1,0,0,0
AS,2022-07,0,0,0,0,0,1,0,0,0
AS,2022-08,0,0,0,0,0,1,0,0,0
AS,2022-09,0,0,0,0,0,1,0,0,0
AS,2022-10,0,0,0,0,0,1,0,0,0
AS,2022-11,0,0,0,0,0,1,0,0,0
AS,2022-12,0,0,0,0,0,1,0,0,0
AS,2023-01,0,0,0,0,0,1,0,0,0
AS,2023-02,0,0,0,0,0,1,0,0,0
AS,2023-03,0,0,0,0,0,1,0,0,0
AS,2023-04,0,0,0,0,0,1,0,0,0
AS,2023-05,0,0,0,0,0,1,0,0,0
AS,2023-06,0,0,0,0,0,1,0,0,0
AS,2023-07,0,0,0,0,0,1,0,0,0
AS,2023-08,0,0,0,0,0,1,0,0,0
AS,2023-09,0,0,0,0,0,1,0,0,0
AS,2023-10,0,0,0,0,0,1,0,0,0
AS,2023-11,0,0,0,0,0,1,0,0,0
AS,2023-12,0,0,0,0,0,1,0,0,0
AS,2024-01,0,0,0,0,0,1,0,0,0
AS,2024-02,0,0,0,0,0,1,0,0,0
AS,2024-03,0,0,0,0,0,1,0,0,0
AS,2024-04,0,0,0,0,0,1,0,0,0
AS,2024-05,0,0,0,0,0,1,0,0,0
AT,2019-01,0.0368,0.044,0.2601,0.4693,0.0201,0.0155,0.0005,0.0023,0.1512
AT,2019-02,0.0404,0.0538,0.2505,0.456,0.0283,0.0168,0.0007,0.0077,0.1458
AT,2019-03,0.0414,0.0321,0.1302,0.6134,0.0137,0.0168,0.0004,0.0103,0.1418
AT,2019-04,0.0374,0.0178,0.0945,0.6684,0,0.016,0,0.0125,0.1533
AT,2019-05,0.0365,0.0128,0.0146,0.75,0,0.0164,0,0.0128,0.1569
AT,2019-06,0.0293,0.0138,0.031,0.8158,0,0.0155,0,0.0189,0.0757
AT,2019-07,0.0341,0.0298,0.1026,0.713,0.0111,0.0174,0.0003,0.0207,0.0708
AT,2019-08,0.0301,0.014,0.1504,0.682,0.0171,0.0184,0.0005,0.0185,0.069
AT,2019-09,0.0333,0.0234,0.2057,0.581,0.0254,0.0195,0.0007,0.0173,0.0937
AT,2019-10,0.0306,0.0503,0.2594,0.4825,0.0367,0.0192,0.001,0.0126,0.1077
AT,2019-11,0.0262,0.0351,0.2378,0.5202,0.0184,0.017,0.0005,0.0044,0.1405
AT,2019-12,0.0294,0.0465,0.2495,0.4517,0.0391,0.0182,0.0011,0.0034,0.1612
AT,2020-01,0.0287,0.0469,0.3366,0.4349,0.0394,0.0178,0.001,0.0053,0.0893
AT,2020-02,0.0285,0.0309,0.1936,0.493,0.0171,0.0157,0.0005,0.0068,0.214
AT,2020-03,0.0304,0.0289,0.1845,0.5589,0.0144,0.0173,0.0004,0.0129,0.1524
AT,2020-04,0.0358,0.0107,0.1089,0.6728,0.0194,0.0216,0.0006,0.0268,0.1033
AT,2020-05,0.0314,0,0.0168,0.761,0,0.0189,0,0.021,0.1509
AT,2020-06,0.0264,0,0.017,0.7962,0,0.017,0,0.0189,0.1245
AT,2020-07,0.0237,0,0.0801,0.7942,0,0.0164,0,0.02,0.0656
AT,2020-08,0.0271,0,0.0775,0.781,0,0.0174,0,0.0194,0.0775
AT,2020-09,0.0257,0.0025,0.0822,0.759,0.0033,0.0179,0.0001,0.0182,0.0911
AT,2020-10,0.0257,0.002,0.1501,0.6574,0.0028,0.0165,0.0001,0.0094,0.1358
AT,2020-11,0.0286,0.0224,0.2439,0.5626,0.0291,0.0186,0.0008,0.0076,0.0865
AT,2020-12,0.0284,0.0291,0.2916,0.4561,0.0392,0.0184,0.0011,0.0051,0.131
AT,2021-01,0.0293,0.0377,0.2983,0.4374,0.05,0.0191,0.0014,0.0057,0.121
AT,2021-02,0.0261,0.0209,0.2475,0.5416,0.0287,0.0175,0.0008,0.0103,0.1065
AT,2021-03,0.0307,0.0311,0.2467,0.4659,0.0467,0.0197,0.0014,0.02,0.1379
AT,2021-04,0.0291,0.0211,0.199,0.5075,0.0326,0.0199,0.001,0.0246,0.1653
AT,2021-05,0.0236,0,0.049,0.7423,0,0.0163,0,0.0181,0.1506
AT,2021-06,0.0207,0,0.0151,0.8588,0,0.0169,0,0.0226,0.0659
AT,2021-07,0.0232,0.0009,0.0168,0.8242,0.0013,0.0174,0,0.0215,0.0947
AT,2021-08,0.0223,0,0.0112,0.8643,0,0.0167,0,0.0167,0.0688
AT,2021-09,0.0283,0.039,0.0973,0.6475,0.0523,0.0224,0.0015,0.027,0.0847
AT,2021-10,0.0283,0.0399,0.2233,0.4624,0.0559,0.0207,0.0016,0.0188,0.1492
AT,2021-11,0.0236,0.0323,0.3226,0.4321,0.0405,0.0186,0.0012,0.0081,0.1213
AT,2021-12,0.0238,0.0376,0.3035,0.4234,0.0468,0.0186,0.0013,0.0057,0.1394
AT,2022-01,0.04,0.0198,0.2733,0.4459,0.0255,0.0161,0.0007,0.0065,0.1721
AT,2022-02,0.0424,0.0237,0.257,0.4182,0.031,0.0168,0.0009,0.0127,0.1973
AT,2022-03,0.0445,0.0315,0.2912,0.4474,0.0364,0.0185,0.0012,0.0226,0.1065
AT,2022-04,0.0435,0.0114,0.1544,0.5879,0.015,0.0183,0.0005,0.0213,0.1476
AT,2022-05,0.042,0,0.1069,0.7366,0,0.0172,0,0.0229,0.0744
AT,2022-06,0.0427,0.004,0.0322,0.7733,0.0049,0.0184,0.0002,0.0261,0.098
AT,2022-07,0.0462,0.0297,0.086,0.6223,0.0347,0.0213,0.0012,0.0425,0.116
AT,2022-08,0.0481,0.0381,0.0984,0.6033,0.0419,0.0222,0.0014,0.0407,0.1059
AT,2022-09,0.0442,0.0232,0.172,0.5906,0.0255,0.0199,0.0009,0.0266,0.0972
AT,2022-10,0.038,0.0268,0.1872,0.5674,0.0308,0.0201,0.0011,0.0198,0.1088
AT,2022-11,0.0388,0.0409,0.2733,0.4607,0.0441,0.0206,0.0015,0.0104,0.1097
AT,2022-12,0.0362,0.0439,0.2712,0.4363,0.0457,0.0194,0.0015,0.0062,0.1396
AT,2023-01,0.0353,0.0347,0.2217,0.4654,0.0402,0.0189,0.0012,0.0068,0.1758
AT,2023-02,0.0354,0.0235,0.2392,0.47,0.027,0.0176,0.0008,0.0136,0.1728
AT,2023-03,0.0381,0.0177,0.1753,0.53,0.0221,0.0189,0.0007,0.0237,0.1736
AT,2023-04,0.0219,0,0.1252,0.6421,0,0.0179,0,0.0457,0.1471
AT,2023-05,0.0117,0,0.0419,0.7785,0,0.0151,0,0.0487,0.104
AT,2023-06,0.0146,0,0.0062,0.8212,0,0.0187,0,0.0686,0.0707
AT,2023-07,0.0153,0.0008,0.0273,0.7538,0.0013,0.0195,0,0.0759,0.1061
AT,2023-08,0.0135,0,0.0058,0.8008,0,0.0174,0,0.0619,0.1006
AT,2023-09,0.0247,0.0059,0.0698,0.6941,0.0085,0.0201,0.0003,0.0654,0.1113
AT,2023-10,0.0311,0.0303,0.1359,0.5185,0.0414,0.0216,0.0014,0.047,0.1728
AT,2023-11,0.0218,0,0.1379,0.637,0,0.0163,0,0.0181,0.1688
AT,2023-12,0.0189,0.003,0.1649,0.6402,0.004,0.0154,0.0001,0.0137,0.1399
AT,2024-01,0.0187,0,0.1773,0.5925,0,0.014,0,0.0187,0.1788
AT,2024-02,0.0251,0,0.1178,0.612,0,0.0154,0,0.0367,0.1931
AT,2024-03,0.0314,0,0.0904,0.5849,0,0.0166,0,0.0775,0.1993
AT,2024-04,0.0328,0,0.0345,0.639,0,0.0155,0,0.1174,0.1606
AT,2024-05,0.0316,0,0.0017,0.7238,0,0.015,0,0.1331,0.0948
AU,2019-01,0.0015,0.6762,0.1249,0.0557,0,0,0,0.0779,0.0639
AU,2019-02,0.0017,0.681,0.1209,0.042,0,0,0,0.0778,0.0767
AU,2019-03,0.0016,0.6896,0.1257,0.0423,0,0,0,0.0704,0.0704
AU,2019-04,0.0012,0.6954,0.0978,0.0536,0,0,0,0.0699,0.0821
AU,2019-05,0.0005,0.6762,0.111,0.069,0,0,0,0.0544,0.0889
AU,2019-06,0.0016,0.6702,0.1166,0.0861,0,0.0005,0,0.0462,0.0788
AU,2019-07,0.002,0.6538,0.1154,0.0788,0,0,0,0.0549,0.0951
AU,2019-08,0.0026,0.6269,0.1286,0.0745,0,0,0,0.071,0.0965
AU,2019-09,0.0023,0.6157,0.1307,0.0685,0,0,0,0.0917,0.0911
AU,2019-10,0.0017,0.6224,0.1296,0.0539,0,0,0,0.1034,0.089
AU,2019-11,0.0017,0.6328,0.0939,0.0556,0,0,0,0.1156,0.1006
AU,2019-12,0.0015,0.6531,0.0903,0.0505,0,0,0,0.1173,0.0872
AU,2020-01,0.001,0.6627,0.0992,0.0538,0,0,0,0.1016,0.0817
AU,2020-02,0.0016,0.6562,0.1157,0.0568,0,0,0,0.0946,0.0751
AU,2020-03,0.0005,0.6388,0.1097,0.0581,0,0,0,0.0999,0.0929
AU,2020-04,0.0006,0.6469,0.0965,0.0724,0,0,0,0.0906,0.093
AU,2020-05,0.0005,0.6336,0.1086,0.0803,0,0,0,0.0733,0.1037
AU,2020-06,0.0011,0.6522,0.1173,0.0809,0,0,0,0.0613,0.0872
AU,2020-07,0.001,0.6469,0.13,0.0776,0,0,0,0.066,0.0786
AU,2020-08,0.0016,0.631,0.1049,0.063,0,0,0,0.0853,0.1142
AU,2020-09,0.0023,0.6135,0.0795,0.0605,0,0,0,0.1118,0.1325
AU,2020-10,0.0023,0.5956,0.0919,0.0682,0,0,0,0.1275,0.1145
AU,2020-11,0.0017,0.6113,0.0775,0.0526,0,0,0,0.1473,0.1096
AU,2020-12,0.0011,0.6107,0.0784,0.0484,0,0,0,0.1426,0.1189
AU,2021-01,0.001,0.6161,0.0735,0.0529,0,0,0,0.1413,0.1151
AU,2021-02,0.0011,0.6299,0.0675,0.0561,0,0,0,0.1362,0.1093
AU,2021-03,0.0005,0.6316,0.0733,0.0652,0,0,0,0.1225,0.107
AU,2021-04,0.0006,0.6379,0.079,0.0745,0,0,0,0.1148,0.0932
AU,2021-05,0.0005,0.6301,0.089,0.0794,0,0.0011,0,0.0896,0.1103
AU,2021-06,0.001,0.6058,0.1235,0.0876,0,0.0005,0,0.0707,0.1107
AU,2021-07,0.0015,0.6192,0.091,0.0749,0,0.0015,0,0.0764,0.1357
AU,2021-08,0.0021,0.6022,0.083,0.0742,0,0,0,0.1089,0.1297
AU,2021-09,0.0017,0.5741,0.0704,0.0755,0,0.0006,0,0.142,0.1358
AU,2021-10,0.0022,0.5717,0.0651,0.0745,0,0.0006,0,0.165,0.1209
AU,2021-11,0.0017,0.5786,0.0631,0.0755,0,0,0,0.1555,0.1256
AU,2021-12,0.001,0.5663,0.0655,0.0556,0,0.0005,0,0.194,0.117
AU,2022-01,0.001,0.5794,0.0728,0.0581,0,0,0,0.1705,0.1182
AU,2022-02,0.0006,0.5706,0.0776,0.0554,0,0,0,0.1723,0.1235
AU,2022-03,0.0005,0.5987,0.0787,0.0585,0,0,0,0.1486,0.115
AU,2022-04,0.0006,0.5925,0.0942,0.0634,0,0,0,0.1301,0.1193
AU,2022-05,0.0005,0.5782,0.1099,0.0989,0,0.001,0,0.0942,0.1172
AU,2022-06,0.0005,0.5384,0.1372,0.0938,0,0.0015,0,0.0868,0.1417
AU,2022-07,0.0005,0.5652,0.1275,0.0844,0,0.0005,0,0.094,0.128
AU,2022-08,0.0015,0.5568,0.0986,0.0742,0,0,0,0.117,0.1519
AU,2022-09,0.0016,0.5532,0.0841,0.0787,0,0,0,0.1488,0.1336
AU,2022-10,0.0016,0.5488,0.0775,0.0715,0,0,0,0.1686,0.132
AU,2022-11,0.0022,0.5053,0.0696,0.0764,0,0,0,0.215,0.1314
AU,2022-12,0.0016,0.5157,0.0617,0.0569,0,0,0,0.2318,0.1324
AU,2023-01,0.001,0.5432,0.0653,0.0572,0,0,0,0.2118,0.1215
AU,2023-02,0.0005,0.5562,0.0599,0.0486,0,0,0,0.2068,0.128
AU,2023-03,0.0005,0.5651,0.0814,0.059,0,0,0,0.178,0.116
AU,2023-04,0.0006,0.561,0.0846,0.0676,0,0,0,0.1664,0.1198
AU,2023-05,0.0005,0.5598,0.1014,0.0776,0,0.0005,0,0.1318,0.1283
AU,2023-06,0.0015,0.5561,0.0925,0.0794,0,0.0005,0,0.1052,0.1648
AU,2023-07,0.001,0.5586,0.084,0.0845,0,0,0,0.1176,0.1542
AU,2023-08,0.0025,0.5428,0.0911,0.0825,0,0,0,0.1553,0.1258
AU,2023-09,0.0028,0.512,0.0696,0.0673,0,0,0,0.2098,0.1386
AU,2023-10,0.0032,0.5013,0.0483,0.0607,0,0,0,0.2313,0.1551
AU,2023-11,0.0027,0.5135,0.066,0.0595,0,0,0,0.2316,0.1266
AU,2023-12,0.0015,0.5152,0.061,0.051,0,0,0,0.2379,0.1334
AU,2024-01,0.001,0.5427,0.0627,0.0439,0,0.001,0,0.2241,0.1248
AU,2024-02,0.0015,0.5378,0.0757,0.0508,0,0.0005,0,0.2171,0.1165
AU,2024-03,0.0015,0.5491,0.0627,0.0507,0,0,0,0.2056,0.1304
AU,2024-04,0.0017,0.5655,0.071,0.0611,0,0,0,0.181,0.1199
AU,2024-05,0.0015,0.5875,0.096,0.0592,0,0,0,0.1394,0.1164
AW,2019-01,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2019-02,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2019-03,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2019-04,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2019-05,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2019-06,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2019-07,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2019-08,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2019-09,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2019-10,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2019-11,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2019-12,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2020-01,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2020-02,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2020-03,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2020-04,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2020-05,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2020-06,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2020-07,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2020-08,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2020-09,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2020-10,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2020-11,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2020-12,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2021-01,0,0,0,0,0,0.8454,0,0.0103,0.1443
AW,2021-02,0,0,0,0,0,0.8454,0,0.0103,0.1443
